epoch,train_loss,val_loss,val_f1,val_precision,val_recall,val_threshold
0,3.2163912057876587,2.5787906646728516,0.5984545946121216,0.5439543724060059,0.665091872215271,0.5
1,2.5338648438453673,3.5723438262939453,0.5038522481918335,0.3674620985984802,0.8012508153915405,0.3499999940395355
2,2.423417627811432,4.602174282073975,0.17172497510910034,0.16178447008132935,0.18296699225902557,0.05000000074505806
3,2.212527793645859,2.227370262145996,0.5812485814094543,0.48798248171806335,0.7185897827148438,0.3499999940395355
4,2.194944643974304,2.3571667671203613,0.5811319947242737,0.6486712098121643,0.5263307690620422,0.550000011920929
5,2.162822937965393,2.6893062591552734,0.47014176845550537,0.6529117226600647,0.36731818318367004,0.05000000074505806
6,2.1511182844638825,2.7090420722961426,0.40522098541259766,0.42172616720199585,0.38995903730392456,0.05000000074505806
7,2.0648533403873444,2.5370800495147705,0.6219444870948792,0.5469057559967041,0.7208494544029236,0.09999999403953552
8,2.0103245317935943,3.225478410720825,0.36315107345581055,0.2725103795528412,0.5441392660140991,0.05000000074505806
9,2.0086488008499144,2.3827836513519287,0.6076511144638062,0.6015081405639648,0.6139208674430847,0.14999999105930328
10,1.9429875433444976,3.1607697010040283,0.6351502537727356,0.6610150337219238,0.6112332940101624,0.09999999403953552
11,1.9806179642677306,8.530487060546875,0.2860051989555359,0.21243205666542053,0.43754246830940247,0.05000000074505806
12,1.906913834810257,2.722404956817627,0.5923226475715637,0.6975882649421692,0.514660656452179,0.05000000074505806
13,1.9042803585529327,2.6979055404663086,0.5527541041374207,0.9215386509895325,0.39477261900901794,0.05000000074505806
14,1.8578555226325988,1.902876377105713,0.6957159042358398,0.764777421951294,0.6380941867828369,0.550000011920929
15,1.8452493786811828,2.122589588165283,0.6394205093383789,0.5950489640235901,0.6909425258636475,0.14999999105930328
16,1.8375145196914673,2.3428614139556885,0.5878666043281555,0.7279497385025024,0.4929966926574707,0.05000000074505806
17,1.8008890628814698,2.199394702911377,0.5796937346458435,0.6269063353538513,0.5390942692756653,0.699999988079071
18,1.7485576093196868,2.8390209674835205,0.45388147234916687,0.571890652179718,0.37624385952949524,0.05000000074505806
19,1.8539560317993165,2.1718926429748535,0.6389847993850708,0.5808210968971252,0.7100939154624939,0.05000000074505806
20,1.7966890633106232,3.2677743434906006,0.5980300307273865,0.5852396488189697,0.6113919615745544,0.05000000074505806
21,1.70107262134552,2.5782628059387207,0.6728463768959045,0.661496102809906,0.6845928430557251,0.05000000074505806
22,1.7102278292179107,2.344989538192749,0.6274603605270386,0.6451097726821899,0.6107509136199951,0.05000000074505806
23,1.790398073196411,2.3600363731384277,0.6718444228172302,0.6127179265022278,0.7436010241508484,0.05000000074505806
24,1.7411276578903199,2.4532980918884277,0.5758689045906067,0.4923948049545288,0.6934225559234619,0.75
