epoch,train_loss,val_loss,val_f1,val_precision,val_recall,val_threshold
0,2.2545633885867433,5.58932466506958,0.22794507443904877,0.6429283022880554,0.13852986693382263,0.05000000074505806
1,1.8729270140796113,6.105315256118774,0.20047353208065033,0.9611878991127014,0.11190689355134964,0.05000000074505806
2,1.8328086826458705,4.146253514289856,0.4305327534675598,0.8311589360237122,0.29050612449645996,0.05000000074505806
3,1.7229444879241003,4.159283709526062,0.45655471086502075,0.8383870124816895,0.31368914246559143,0.05000000074505806
4,1.6794496078994616,3.2522892475128176,0.6222901940345764,0.5726579427719116,0.6813421845436096,0.09999999403953552
5,1.6285095756704158,5.035177397727966,0.3462618589401245,0.8983141779899597,0.21446436643600464,0.05000000074505806
6,1.6159357713464417,4.136202979087829,0.5584148168563843,0.7973110675811768,0.42967304587364197,0.05000000074505806
7,1.5992059101107532,4.901791191101074,0.41653093695640564,0.6554165482521057,0.3052673935890198,0.05000000074505806
8,1.5502300327124834,6.7009241580963135,0.23070040345191956,0.9002603888511658,0.13230204582214355,0.05000000074505806
9,1.551859392099017,3.2326575756072997,0.6228094100952148,0.7881776094436646,0.5147989988327026,0.05000000074505806
10,1.5329978834848599,4.843583512306213,0.3597567677497864,0.7630570530891418,0.23536093533039093,0.05000000074505806
11,1.4864624063989633,3.5973424196243284,0.6844894289970398,0.6772880554199219,0.6918456554412842,0.09999999403953552
12,1.5030988860340062,4.919179034233093,0.5182600617408752,0.8752999305725098,0.36810705065727234,0.05000000074505806
13,1.4724930156011387,3.8277949571609495,0.6523634195327759,0.6877051591873169,0.6204766035079956,0.05000000074505806
14,1.4775264944848427,5.386011290550232,0.32585272192955017,0.7976252436637878,0.20474936068058014,0.05000000074505806
15,1.4713990513530295,3.910907340049744,0.6612119078636169,0.6829462051391602,0.6408182382583618,0.05000000074505806
16,1.4344134619159083,4.67141809463501,0.35481250286102295,0.874561607837677,0.2225511223077774,0.05000000074505806
17,1.4093792230502602,3.155043029785156,0.6825374960899353,0.7508425116539001,0.6256237626075745,0.05000000074505806
18,1.4335828897190932,4.454798889160156,0.4913374185562134,0.8538340926170349,0.3449067175388336,0.05000000074505806
19,1.4148300977046888,5.660738444328308,0.4272654056549072,0.9134604334831238,0.27884724736213684,0.05000000074505806
20,1.3837129127594732,3.677701997756958,0.6674603223800659,0.6526421904563904,0.6829670071601868,0.05000000074505806
21,1.3811907941295254,3.4479525804519655,0.5932866334915161,0.7975717782974243,0.4723116457462311,0.05000000074505806
22,1.3693879811295315,3.6200133323669434,0.5047975182533264,0.6833783388137817,0.40021347999572754,0.05000000074505806
