epoch,train_loss,val_loss,val_f1,val_precision,val_recall,val_threshold
0,2.7273126094661957,3.834641623497009,0.4662318229675293,0.6750097870826721,0.35609346628189087,0.05000000074505806
1,2.439538646859732,3.1754443883895873,0.5798283219337463,0.5968934893608093,0.5637117624282837,0.09999999403953552
2,2.328476840292501,2.8751245737075806,0.6021409034729004,0.5848191976547241,0.6205199956893921,0.2499999850988388
3,2.1999774892427766,4.463615655899048,0.4599381685256958,0.7673399448394775,0.3283848762512207,0.05000000074505806
4,2.1587459288145365,4.661027026176453,0.3135814666748047,0.4569423496723175,0.23869378864765167,0.05000000074505806
5,2.1135751650347347,6.498785185813904,0.20789091289043427,0.30767661333084106,0.15697935223579407,0.05000000074505806
6,2.0853291227106463,4.701736235618592,0.3227449953556061,0.937955915927887,0.1949053704738617,0.05000000074505806
7,2.069974945302595,5.366479921340942,0.35570114850997925,0.8879101276397705,0.22239729762077332,0.05000000074505806
8,2.069861616307532,2.9046616554260254,0.6231290102005005,0.766124963760376,0.5251168608665466,0.05000000074505806
9,2.0872686425147697,5.382047700881958,0.48196133971214294,0.8210694789886475,0.3410889506340027,0.05000000074505806
10,1.9939708953712418,5.26659791469574,0.293428897857666,0.8765172362327576,0.17620889842510223,0.05000000074505806
11,1.9777390238834403,3.0288336873054504,0.5790174603462219,0.5666887760162354,0.5918944478034973,0.29999998211860657
12,1.9705845131511577,4.131578493118286,0.7093518972396851,0.7018477916717529,0.7170181274414062,0.05000000074505806
13,1.9361519025780305,3.0041056275367737,0.6131123900413513,0.6319241523742676,0.5953883528709412,0.05000000074505806
14,2.0100761972672756,3.190451669692993,0.6172829866409302,0.7717669010162354,0.5143300294876099,0.05000000074505806
15,1.9289116671210842,3.801947236061096,0.5677061080932617,0.7889655232429504,0.4433671534061432,0.05000000074505806
16,1.9395203304569624,3.6477987289428713,0.5182923078536987,0.8739134073257446,0.3683854341506958,0.05000000074505806
17,1.889575710073549,4.046136283874512,0.5013990998268127,0.6917629241943359,0.39319664239883423,0.05000000074505806
18,1.8879463826006615,2.858583724498749,0.6119814515113831,0.8179582357406616,0.48887404799461365,0.05000000074505806
19,1.8479688390653732,2.5876972675323486,0.7608928084373474,0.7723804712295532,0.749741792678833,0.05000000074505806
20,1.8632705169811583,2.686866343021393,0.652080774307251,0.7065877914428711,0.6053808927536011,0.05000000074505806
21,1.8421102378800598,3.949919641017914,0.5168412327766418,0.7949641346931458,0.38288623094558716,0.05000000074505806
22,1.8482469836173698,2.6634748935699464,0.6594840884208679,0.7554963231086731,0.585123598575592,0.05000000074505806
23,1.8523221427237082,3.099331223964691,0.5617902874946594,0.7683212757110596,0.4427701234817505,0.05000000074505806
24,1.8505901098251343,4.024848294258118,0.49441370368003845,0.8151336908340454,0.354810893535614,0.05000000074505806
25,1.8423885385892544,4.049351763725281,0.5123226046562195,0.8581790328025818,0.36515912413597107,0.05000000074505806
26,1.8090958400079382,2.3144657969474793,0.6925536394119263,0.7434661984443665,0.6481671333312988,0.05000000074505806
27,1.8394952057397853,3.1103753447532654,0.6959872245788574,0.7919585704803467,0.6207618713378906,0.05000000074505806
28,1.788034212519551,3.238494563102722,0.6241967678070068,0.738971471786499,0.5402818322181702,0.05000000074505806
29,1.8598427228760301,3.476436138153076,0.39989396929740906,0.6385974287986755,0.29108744859695435,0.05000000074505806
