epoch,train_loss,val_loss,val_f1,val_precision,val_recall,val_threshold
0,3.018888180715996,2.491276979446411,0.6641123294830322,0.6385948061943054,0.6917541027069092,0.6000000238418579
1,2.597107491995159,2.8536131381988525,0.6406885385513306,0.5787691473960876,0.7174440026283264,0.05000000074505806
2,2.6912402974234686,2.7720380067825316,0.6632322669029236,0.6809484362602234,0.646414577960968,0.19999998807907104
3,2.410300717019198,2.6380779266357424,0.5431992411613464,0.5726115703582764,0.5166608691215515,0.09999999403953552
4,2.2856517305151063,2.438062083721161,0.720283031463623,0.7569536566734314,0.6870012283325195,0.05000000074505806
5,2.246343543654994,2.835168170928955,0.6637510061264038,0.7316628694534302,0.6073753237724304,0.05000000074505806
6,2.2339080091108356,2.9686439394950868,0.6481422185897827,0.5919693112373352,0.7160934209823608,0.09999999403953552
7,2.1470509642048885,2.7646782636642455,0.7073133587837219,0.7167556881904602,0.698116660118103,0.05000000074505806
8,2.166357467746177,2.402006483078003,0.6987023949623108,0.6263601779937744,0.7899371385574341,0.14999999105930328
9,2.1461387600815085,2.492854428291321,0.6999337673187256,0.6874892711639404,0.7128370404243469,0.05000000074505806
10,2.1424058626966866,2.3167855024337767,0.7766073346138,0.8098933100700378,0.7459493279457092,0.14999999105930328
11,2.1018795451225594,2.4755725264549255,0.7757558226585388,0.7944046854972839,0.7579623460769653,0.19999998807907104
12,2.071998569700453,4.848330497741699,0.3820999562740326,0.3434937298297882,0.43048325181007385,0.05000000074505806
13,2.0332873202206794,4.522686648368835,0.678321361541748,0.6846750974655151,0.6720844507217407,0.8500000238418579
14,2.0556374091153953,2.729692840576172,0.7275187969207764,0.624679684638977,0.8708907961845398,0.949999988079071
15,2.0002275168547157,2.2711764693260195,0.7730701565742493,0.7645164132118225,0.7818175554275513,0.550000011920929
16,2.065294110287003,3.1903146266937257,0.6666630506515503,0.8141576647758484,0.5644127726554871,0.05000000074505806
17,2.0511868571677403,2.367967998981476,0.6876183152198792,0.6573637127876282,0.7207922339439392,0.05000000074505806
18,1.9857188337727596,2.6261560201644896,0.6646556258201599,0.6767310500144958,0.6530036330223083,0.05000000074505806
19,1.9605291998177243,2.5786520719528196,0.7103148102760315,0.6565535664558411,0.773665726184845,0.05000000074505806
20,1.9367170870652672,2.1524979948997496,0.746204137802124,0.7130365967750549,0.7826077938079834,0.29999998211860657
